,Unnamed: 0,Unnamed: 0.1,index,Date,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,TemperaturePrev,target,Wind_CALM,Wind_E,Wind_ENE,Wind_ESE,Wind_N,Wind_NE,Wind_NNE,Wind_NNW,Wind_NW,Wind_S,Wind_SE,Wind_SSE,Wind_SSW,Wind_SW,Wind_VAR,Wind_W,Wind_WNW,Wind_WSW,Condition_Blowing Snow,Condition_Blowing Snow / Windy,Condition_Cloudy,Condition_Cloudy / Windy,Condition_Drifting Snow,Condition_Drifting Snow / Windy,Condition_Drizzle,Condition_Drizzle / Windy,Condition_Fair,Condition_Fair / Windy,Condition_Fog,Condition_Freezing Drizzle,Condition_Haze,Condition_Heavy Rain Shower,Condition_Heavy Snow,Condition_Heavy Snow Shower,Condition_Heavy Snow Shower / Windy,Condition_Light Drizzle,Condition_Light Drizzle / Windy,Condition_Light Freezing Drizzle,Condition_Light Freezing Rain,Condition_Light Rain,Condition_Light Rain / Windy,Condition_Light Rain Shower,Condition_Light Rain Shower / Windy,Condition_Light Sleet,Condition_Light Snow,Condition_Light Snow / Windy,Condition_Light Snow Grains,Condition_Light Snow Shower,Condition_Light Snow Shower / Windy,Condition_Mist,Condition_Mostly Cloudy,Condition_Mostly Cloudy / Windy,Condition_Partial Fog,Condition_Partly Cloudy,Condition_Partly Cloudy / Windy,Condition_Patches of Fog,Condition_Rain,Condition_Rain Shower,Condition_Rain Shower / Windy,Condition_Rain and Snow,Condition_Rain and Snow / Windy,Condition_Shallow Fog,Condition_Showers in the Vicinity,Condition_Small Hail,Condition_Smoke,Condition_Snow,Condition_Snow / Windy,Condition_Snow Grains,Condition_Snow Shower,Condition_Snow Shower / Windy,Condition_Wintry Mix,Condition_Wintry Mix / Windy
13541,13541,13541,894,2017-01-19,3:00 PM,-7.222222222222222,16,86,3,0,30.24,0.0,-6.1111111111111125,1.1111111111111107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13542,13542,13542,895,2017-01-19,3:30 PM,-7.222222222222222,18,93,3,0,30.21,0.0,-6.1111111111111125,1.1111111111111107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13543,13543,13543,896,2017-01-19,4:00 PM,-7.222222222222222,16,86,5,0,30.21,0.0,-6.1111111111111125,1.1111111111111107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13544,13544,13544,897,2017-01-19,4:30 PM,-7.222222222222222,18,93,3,0,30.21,0.0,-6.1111111111111125,2.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13573,13573,13573,926,2017-01-20,7:00 AM,-3.888888888888889,21,86,5,0,30.16,0.0,-8.888888888888891,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13574,13574,13574,927,2017-01-20,7:30 AM,-2.7777777777777777,21,80,6,0,30.13,0.0,-10.0,11.111111111111107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13575,13575,13575,928,2017-01-20,8:00 AM,-2.7777777777777777,21,80,2,0,30.16,0.0,-8.888888888888891,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13576,13576,13576,929,2017-01-20,8:30 AM,-2.7777777777777777,21,80,2,0,30.16,0.0,-7.777777777777778,8.888888888888891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13577,13577,13577,930,2017-01-20,9:00 AM,-2.2222222222222223,21,74,1,0,30.16,0.0,-7.777777777777778,8.888888888888891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13578,13578,13578,931,2017-01-20,9:30 AM,-1.1111111111111112,21,69,7,0,30.13,0.0,-7.222222222222222,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13579,13579,13579,932,2017-01-20,10:00 AM,-1.1111111111111112,21,69,3,0,30.16,0.0,-7.222222222222222,8.333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13580,13580,13580,933,2017-01-20,10:30 AM,0.0,21,64,3,0,30.13,0.0,-7.222222222222222,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13581,13581,13581,934,2017-01-20,11:00 AM,0.0,21,64,5,0,30.13,0.0,-7.222222222222222,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13582,13582,13582,935,2017-01-20,11:30 AM,1.1111111111111112,19,56,6,0,30.13,0.0,-7.222222222222222,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13583,13583,13583,936,2017-01-20,12:00 PM,1.1111111111111112,19,56,7,0,30.13,0.0,-6.1111111111111125,6.1111111111111125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13584,13584,13584,937,2017-01-20,12:30 PM,1.1111111111111112,21,60,7,0,30.13,0.0,-6.1111111111111125,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13585,13585,13585,938,2017-01-20,1:00 PM,1.1111111111111112,19,56,6,0,30.1,0.0,-6.1111111111111125,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13586,13586,13586,939,2017-01-20,1:30 PM,2.2222222222222223,21,56,7,0,30.1,0.0,-6.1111111111111125,6.1111111111111125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587,13587,13587,940,2017-01-20,2:00 PM,1.1111111111111112,23,65,9,0,30.1,0.0,-6.1111111111111125,6.1111111111111125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13588,13588,13588,941,2017-01-20,2:30 PM,1.1111111111111112,23,65,7,0,30.1,0.0,-5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13589,13589,13589,942,2017-01-20,3:00 PM,1.1111111111111112,25,70,8,0,30.1,0.0,-5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13590,13590,13590,943,2017-01-20,3:30 PM,1.1111111111111112,25,70,9,0,30.1,0.0,-5.0,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13591,13591,13591,944,2017-01-20,4:00 PM,1.1111111111111112,27,75,7,0,30.1,0.0,-5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13592,13592,13592,945,2017-01-20,4:30 PM,1.1111111111111112,27,75,9,0,30.1,0.0,-3.888888888888889,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13621,13621,13621,974,2017-01-21,7:00 AM,-1.1111111111111112,28,93,3,0,30.07,0.0,1.1111111111111112,-3.888888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13622,13622,13622,975,2017-01-21,7:30 AM,-1.1111111111111112,28,93,5,0,30.07,0.0,1.1111111111111112,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13623,13623,13623,976,2017-01-21,8:00 AM,-1.1111111111111112,28,93,6,0,30.07,0.0,1.1111111111111112,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13624,13624,13624,977,2017-01-21,8:30 AM,-1.1111111111111112,27,86,7,0,30.07,0.0,1.1111111111111112,-6.1111111111111125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13625,13625,13625,978,2017-01-21,9:00 AM,-1.1111111111111112,27,86,5,0,30.07,0.0,1.1111111111111112,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13626,13626,13626,979,2017-01-21,9:30 AM,0.0,27,80,5,0,30.1,0.0,1.1111111111111112,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13627,13627,13627,980,2017-01-21,10:00 AM,0.0,27,80,6,0,30.1,0.0,1.1111111111111112,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13628,13628,13628,981,2017-01-21,10:30 AM,0.0,27,80,6,0,30.1,0.0,1.1111111111111112,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13629,13629,13629,982,2017-01-21,11:00 AM,0.0,27,80,8,0,30.07,0.0,1.1111111111111112,-6.1111111111111125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13630,13630,13630,983,2017-01-21,11:30 AM,1.1111111111111112,27,75,8,0,30.07,0.0,1.1111111111111112,-6.1111111111111125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13631,13631,13631,984,2017-01-21,12:00 PM,2.2222222222222223,27,70,8,0,30.07,0.0,0.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13632,13632,13632,985,2017-01-21,12:30 PM,2.2222222222222223,28,75,8,0,30.07,0.0,-1.1111111111111112,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13633,13633,13633,986,2017-01-21,1:00 PM,1.1111111111111112,28,81,8,0,30.07,0.0,-1.1111111111111112,-1.6666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13634,13634,13634,987,2017-01-21,1:30 PM,2.2222222222222223,28,75,6,0,30.07,0.0,0.0,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13635,13635,13635,988,2017-01-21,2:00 PM,1.1111111111111112,28,81,5,0,30.04,0.0,0.0,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13636,13636,13636,989,2017-01-21,2:30 PM,2.2222222222222223,28,75,6,0,30.04,0.0,0.0,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13637,13637,13637,990,2017-01-21,3:00 PM,2.2222222222222223,28,75,3,0,30.04,0.0,0.0,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13638,13638,13638,991,2017-01-21,3:30 PM,2.2222222222222223,28,75,2,0,30.04,0.0,-1.1111111111111112,-1.6666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13639,13639,13639,992,2017-01-21,4:00 PM,1.1111111111111112,27,75,3,0,30.04,0.0,0.0,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13640,13640,13640,993,2017-01-21,4:30 PM,0.0,27,80,1,0,30.04,0.0,-1.1111111111111112,-1.6666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13669,13669,13669,1022,2017-01-22,7:00 AM,-2.7777777777777777,25,93,10,0,30.01,0.0,-2.7777777777777777,1.6666666666666663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13670,13670,13670,1023,2017-01-22,7:30 AM,-2.7777777777777777,25,93,10,0,30.01,0.0,-3.888888888888889,1.6666666666666663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13671,13671,13671,1024,2017-01-22,8:00 AM,-3.888888888888889,25,100,10,0,30.01,0.0,-3.888888888888889,1.1111111111111112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13672,13672,13672,1025,2017-01-22,8:30 AM,-2.7777777777777777,25,93,9,0,30.01,0.0,-5.0,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13673,13673,13673,1026,2017-01-22,9:00 AM,-2.7777777777777777,25,93,10,0,30.01,0.0,-3.888888888888889,1.1111111111111112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13674,13674,13674,1027,2017-01-22,9:30 AM,-2.7777777777777777,25,93,9,0,30.01,0.0,-3.888888888888889,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13675,13675,13675,1028,2017-01-22,10:00 AM,-2.7777777777777777,27,100,9,0,30.01,0.0,-3.888888888888889,-1.1111111111111112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13676,13676,13676,1029,2017-01-22,10:30 AM,-2.2222222222222223,27,93,13,0,30.01,0.0,-3.888888888888889,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13677,13677,13677,1030,2017-01-22,11:00 AM,-2.2222222222222223,28,100,12,0,30.01,0.0,-5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13678,13678,13678,1031,2017-01-22,11:30 AM,-2.2222222222222223,27,93,13,0,30.01,0.0,-5.0,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13679,13679,13679,1032,2017-01-22,12:00 PM,-1.1111111111111112,28,93,12,0,29.98,0.0,-5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13680,13680,13680,1033,2017-01-22,12:30 PM,-1.1111111111111112,28,93,12,0,29.98,0.0,-3.888888888888889,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13681,13681,13681,1034,2017-01-22,1:00 PM,0.0,27,80,10,0,29.98,0.0,-2.7777777777777777,-2.2222222222222223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13682,13682,13682,1035,2017-01-22,1:30 PM,1.1111111111111112,27,75,14,0,29.95,0.0,-2.7777777777777777,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13683,13683,13683,1036,2017-01-22,2:00 PM,1.1111111111111112,27,75,13,0,29.95,0.0,-2.7777777777777777,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13684,13684,13684,1037,2017-01-22,2:30 PM,1.1111111111111112,23,65,12,0,29.95,0.0,-2.7777777777777777,-3.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13685,13685,13685,1038,2017-01-22,3:00 PM,1.1111111111111112,25,70,10,0,29.95,0.0,-2.7777777777777777,-3.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13686,13686,13686,1039,2017-01-22,3:30 PM,0.0,25,75,12,0,29.95,0.0,-2.7777777777777777,-4.4444444444444455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
